Battery Voltage (V),Power (W),Humidity (%rel),Epoch Time,Significant Wave Height (m),Peak Period (s),Mean Period (s),Peak Direction (deg),Peak Directional Spread (deg),Mean Direction (deg),Mean Directional Spread (deg),Latitude (deg),Longitude (deg),f,df,a1,b1,a2,b2,varianceDensity,direction,directionalSpread,Wind Speed (m/s),Wind Direction (deg),Surface Temperature (°C),Partition0 Start Frequency (hz),Partition0 End Frequency (hz),Partition0 Significant Wave Height (m),Partition0 Mean Period (s),Partition0 Mean Direction (deg),Partition0 Mean Directional Spread (deg),Partition1 Start Frequency (hz),Partition1 End Frequency (hz),Partition1 Significant Wave Height (m),Partition1 Mean Period (s),Partition1 Mean Direction (deg),Partition1 Mean Directional Spread (deg),Mean Barometric Pressure (hPa),Processing Source
4.07,-0.51,72,1772164666,-,-,-,-,-,-,-,34.3985667,-119.8485667,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.34,72,1772164651,0.48,8.52,4.9,233.633,20.7,236.349,36.158,34.39855,-119.84858,-,-,-,-,-,-,-,-,-,1.60,234.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.34,72,1772162851,0.49,7.86,4.78,237.524,18.712,236.642,36.719,34.39855,-119.84858,-,-,-,-,-,-,-,-,-,0.80,274.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.33,66.4,1772161066,-,-,-,-,-,-,-,34.3985500,-119.8485500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.36,66.4,1772161051,0.49,8.52,4.66,235.214,20.576,237.891,35.734,34.39853,-119.84855,-,-,-,-,-,-,-,-,-,1.60,228.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.36,66.4,1772159251,0.5,7.86,4.68,239.211,21.14,237.804,35.235,34.39852,-119.84853,-,-,-,-,-,-,-,-,-,1.60,228.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.32,56.8,1772157465,-,-,-,-,-,-,-,34.3985000,-119.8485333,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.33,56.8,1772157451,0.5,7.86,4.96,238.753,18.501,238.024,35.629,34.39852,-119.84853,-,-,-,-,-,-,-,-,-,1.60,228.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.33,56.8,1772155651,0.49,8.52,4.96,236.625,20.428,237.809,36.403,34.39853,-119.84853,-,-,-,-,-,-,-,-,-,1.60,240.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.05,46.4,1772153864,-,-,-,-,-,-,-,34.3985167,-119.8485333,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.1,46.4,1772153851,0.49,7.86,5,235.576,17.609,237.207,34.947,34.39850,-119.84853,-,-,-,-,-,-,-,-,-,0.80,222.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.1,46.4,1772152051,0.51,8.52,4.78,235.067,22.152,239.886,37.041,34.39850,-119.84853,-,-,-,-,-,-,-,-,-,1.60,251.43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,41.6,1772150265,-,-,-,-,-,-,-,34.3985167,-119.8485333,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,41.6,1772150251,0.51,8.52,4.66,233.142,23.274,238.987,37.697,34.39853,-119.84853,-,-,-,-,-,-,-,-,-,1.60,228.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,41.6,1772148451,0.52,8.52,4.6,233.99,20.218,239.361,38.931,34.39855,-119.84853,-,-,-,-,-,-,-,-,-,1.20,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,36.8,1772146666,-,-,-,-,-,-,-,34.3985333,-119.8485500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,36.8,1772146651,0.51,8.52,4.78,231.636,19.004,241.547,36.592,34.39853,-119.84855,-,-,-,-,-,-,-,-,-,1.20,257.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,36.8,1772144851,0.51,8.52,4.98,231.833,19.648,238.113,36.122,34.39853,-119.84855,-,-,-,-,-,-,-,-,-,1.20,234.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,36,1772143065,-,-,-,-,-,-,-,34.3984833,-119.8485500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,36,1772143051,0.53,8.52,4.66,231.751,16.519,241.892,33.62,34.39847,-119.84857,-,-,-,-,-,-,-,-,-,1.20,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,36,1772141251,0.54,8.52,4.84,234.878,17.209,242.447,32.729,34.39847,-119.84858,-,-,-,-,-,-,-,-,-,1.60,280.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,36,1772139466,-,-,-,-,-,-,-,34.3984667,-119.8486167,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,36,1772139451,0.54,8.52,4.9,231.737,18.358,241.074,31.507,34.39847,-119.84862,-,-,-,-,-,-,-,-,-,2.00,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,36,1772137651,0.55,6.82,4.68,245.836,16.212,245.211,30.285,34.39845,-119.84865,-,-,-,-,-,-,-,-,-,1.60,240.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,40.8,1772135866,-,-,-,-,-,-,-,34.3984333,-119.8486833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,40.8,1772135851,0.56,8.52,4.74,235.383,17.191,245.572,30.782,34.39842,-119.84870,-,-,-,-,-,-,-,-,-,1.60,251.43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,40.8,1772134051,0.62,7.86,4.8,239.106,15.913,245.842,32.091,34.39835,-119.84877,-,-,-,-,-,-,-,-,-,2.40,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,50.4,1772132266,-,-,-,-,-,-,-,34.3982500,-119.8489667,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,51.2,1772132251,0.64,7.86,4.7,239.353,19.905,245.726,34.346,34.39827,-119.84900,-,-,-,-,-,-,-,-,-,1.20,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,51.2,1772130451,0.64,8.52,4.78,233.733,21.637,248.798,33.163,34.39833,-119.84917,-,-,-,-,-,-,-,-,-,2.40,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.16,1.53,57.6,1772128666,-,-,-,-,-,-,-,34.3983333,-119.8491500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.16,1.59,57.6,1772128651,0.66,5.68,4.92,251.584,22.616,248.274,33.489,34.39832,-119.84913,-,-,-,-,-,-,-,-,-,2.00,240.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.16,1.59,57.6,1772126851,0.66,8.52,4.96,238.308,24.326,247.905,35.002,34.39832,-119.84915,-,-,-,-,-,-,-,-,-,2.00,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,1.52,68,1772125066,-,-,-,-,-,-,-,34.3983667,-119.8492000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,1.89,68.8,1772125051,0.65,5.68,4.74,249.572,29.102,248.293,38.489,34.39838,-119.84920,-,-,-,-,-,-,-,-,-,2.00,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,1.89,68.8,1772123251,0.68,4.86,5.02,258.65,33.456,247.256,39.61,34.39838,-119.84920,-,-,-,-,-,-,-,-,-,1.20,234.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,0.4,74.4,1772121465,-,-,-,-,-,-,-,34.3984000,-119.8492167,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,0.07,74.4,1772121451,0.68,7.86,5.26,240.308,23.802,246.317,38.531,34.39842,-119.84922,-,-,-,-,-,-,-,-,-,1.60,234.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,0.07,74.4,1772119651,0.66,4.64,5.08,256.697,34.792,246.859,38.979,34.39842,-119.84922,-,-,-,-,-,-,-,-,-,0.80,240.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,0.6,78.4,1772117866,-,-,-,-,-,-,-,34.3984167,-119.8492167,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,0.63,78.4,1772117851,0.67,5.68,4.98,249.507,32.929,248.403,39.513,34.39843,-119.84920,-,-,-,-,-,-,-,-,-,2.40,251.43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,0.63,78.4,1772116051,0.66,5.38,5.02,254.028,29.966,248.989,39.416,34.39843,-119.84920,-,-,-,-,-,-,-,-,-,2.00,251.43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.58,79.2,1772114266,-,-,-,-,-,-,-,34.3984333,-119.8492167,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.31,79.2,1772114251,0.66,5.12,4.86,254.289,31.176,250.116,38.838,34.39845,-119.84922,-,-,-,-,-,-,-,-,-,1.60,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.31,79.2,1772112451,0.65,4.86,5.04,258.409,30.192,246.583,41.289,34.39845,-119.84922,-,-,-,-,-,-,-,-,-,2.00,257.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.31,79.2,1772110664,-,-,-,-,-,-,-,34.3984500,-119.8492000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.33,79.2,1772110651,0.69,5.38,5.02,258.395,26.364,248.869,38.392,34.39847,-119.84922,-,-,-,-,-,-,-,-,-,2.00,251.43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.33,79.2,1772108851,0.69,5.68,5.04,253.505,26.244,246.89,40.744,34.39847,-119.84923,-,-,-,-,-,-,-,-,-,1.60,251.43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.34,79.2,1772107066,-,-,-,-,-,-,-,34.3984333,-119.8492000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.36,79.2,1772107051,0.7,5.38,5.1,254.241,24.708,246.913,36.891,34.39843,-119.84920,-,-,-,-,-,-,-,-,-,1.60,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.36,79.2,1772105251,0.66,6.02,4.94,248.279,24.847,247.187,36.081,34.39843,-119.84918,-,-,-,-,-,-,-,-,-,1.60,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.39,78.4,1772103465,-,-,-,-,-,-,-,34.3984333,-119.8491833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.32,78.4,1772103451,0.68,7.86,5,241.987,20.737,247.687,34.983,34.39845,-119.84918,-,-,-,-,-,-,-,-,-,1.60,251.43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.32,78.4,1772101651,0.73,8.52,5.1,241.598,19.64,244.872,34.426,34.39848,-119.84918,-,-,-,-,-,-,-,-,-,1.60,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.31,78.4,1772099866,-,-,-,-,-,-,-,34.3984833,-119.8491667,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.36,77.6,1772099851,0.69,8.52,4.96,236.177,20.21,245.735,33.627,34.39850,-119.84915,-,-,-,-,-,-,-,-,-,1.60,257.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.36,77.6,1772098051,0.69,4.44,4.82,251.053,29.88,244.297,34.979,34.39850,-119.84913,-,-,-,-,-,-,-,-,-,2.40,251.43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.35,77.6,1772096265,-,-,-,-,-,-,-,34.3985333,-119.8491333,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.32,77.6,1772096251,0.68,8.52,4.86,239.756,18.638,245.735,33.627,34.39853,-119.84915,-,-,-,-,-,-,-,-,-,1.60,240.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.32,77.6,1772094451,0.65,6.82,4.78,241.045,21,243.272,38.91,34.39848,-119.84915,-,-,-,-,-,-,-,-,-,1.60,234.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.34,76.8,1772092651,0.68,4.86,4.56,249.972,31.918,244.626,38.189,34.39845,-119.84917,-,-,-,-,-,-,-,-,-,2.00,228.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.34,76.8,1772090851,0.68,8.52,4.68,234.142,28.713,245.651,38.002,34.39838,-119.84917,-,-,-,-,-,-,-,-,-,1.60,240.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.7,76.8,1772092665,-,-,-,-,-,-,-,34.3984667,-119.8491667,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.33,76.8,1772089064,-,-,-,-,-,-,-,34.3983333,-119.8491500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.36,76.8,1772089051,0.72,5.12,4.8,249.775,33.279,243.873,41.027,34.39833,-119.84917,-,-,-,-,-,-,-,-,-,3.20,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.36,76.8,1772087251,0.72,4.64,4.8,256.011,30.61,246.074,38.132,34.39838,-119.84920,-,-,-,-,-,-,-,-,-,1.60,240.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.31,75.2,1772085465,-,-,-,-,-,-,-,34.3984333,-119.8491667,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.33,75.2,1772085451,0.74,8.52,4.7,238.129,21.253,243.561,36.513,34.39842,-119.84915,-,-,-,-,-,-,-,-,-,3.20,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.33,75.2,1772083651,0.73,4.86,4.76,250.478,23.944,243.587,34.199,34.39842,-119.84912,-,-,-,-,-,-,-,-,-,2.00,234.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.58,73.6,1772081864,-,-,-,-,-,-,-,34.3984333,-119.8488000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.36,73.6,1772081851,0.72,4.64,4.84,253.26,21.45,245.089,29.957,34.39843,-119.84878,-,-,-,-,-,-,-,-,-,1.20,234.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.36,73.6,1772080051,0.73,4.86,4.98,251.701,23.582,243.781,29.513,34.39847,-119.84863,-,-,-,-,-,-,-,-,-,1.20,211.43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.36,70.4,1772078265,-,-,-,-,-,-,-,34.3984500,-119.8485833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.31,71.2,1772078251,0.71,8.52,4.98,239.673,14.937,244.489,30.784,34.39845,-119.84860,-,-,-,-,-,-,-,-,-,1.60,228.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.31,71.2,1772076451,0.76,4.64,5.04,251.335,22.57,244.082,31.164,34.39845,-119.84858,-,-,-,-,-,-,-,-,-,1.20,188.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.32,64,1772074665,-,-,-,-,-,-,-,34.3984667,-119.8485833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.34,64,1772074651,0.75,4.86,4.96,250.937,21.314,243.636,29.024,34.39845,-119.84858,-,-,-,-,-,-,-,-,-,1.20,182.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.34,64,1772072851,0.75,4.86,4.96,252.893,18.64,245.413,28.766,34.39845,-119.84860,-,-,-,-,-,-,-,-,-,1.60,217.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.35,54.4,1772071066,-,-,-,-,-,-,-,34.3985000,-119.8485667,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.38,53.6,1772071051,0.67,9.3,5,226.96,21.51,243.257,31.898,34.39852,-119.84858,-,-,-,-,-,-,-,-,-,2.00,240.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.38,53.6,1772069251,0.64,4.44,4.8,255.235,23.922,244.073,33.9,34.39853,-119.84858,-,-,-,-,-,-,-,-,-,2.00,234.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,48.8,1772067465,-,-,-,-,-,-,-,34.3985333,-119.8486000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,48.8,1772067451,0.66,9.3,4.92,227.334,18.026,243.316,32.167,34.39852,-119.84862,-,-,-,-,-,-,-,-,-,2.00,234.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,48.8,1772065651,0.66,9.3,4.84,233.249,19.947,244.352,31.706,34.39852,-119.84865,-,-,-,-,-,-,-,-,-,2.00,240.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,44.8,1772063851,0.62,4.44,4.78,255.132,23.722,243.704,32.565,34.39853,-119.84863,-,-,-,-,-,-,-,-,-,2.00,217.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,44.8,1772062051,0.6,4.64,4.8,250.936,25.518,243.587,33.777,34.39852,-119.84860,-,-,-,-,-,-,-,-,-,1.60,205.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,44.8,1772063865,-,-,-,-,-,-,-,34.3985500,-119.8486333,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,40.8,1772060264,-,-,-,-,-,-,-,34.3985500,-119.8486000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,40.8,1772060251,0.59,4.26,4.7,259.679,24.156,245.124,34.79,34.39853,-119.84860,-,-,-,-,-,-,-,-,-,2.00,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,40.8,1772058451,0.6,4.44,4.64,252.828,25.97,243.497,35.274,34.39853,-119.84862,-,-,-,-,-,-,-,-,-,2.00,205.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,40,1772056666,-,-,-,-,-,-,-,34.3985667,-119.8486333,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,40,1772056651,0.68,4.26,4.68,258.017,23.851,244.01,33.645,34.39858,-119.84862,-,-,-,-,-,-,-,-,-,2.40,194.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,40,1772054851,0.68,4.08,4.52,259.854,23.542,246.739,34.446,34.39858,-119.84865,-,-,-,-,-,-,-,-,-,2.40,234.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,43.2,1772053066,-,-,-,-,-,-,-,34.3986000,-119.8486667,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.04,43.2,1772053051,0.68,3.92,4.46,260.211,25.277,245.835,34.921,34.39862,-119.84868,-,-,-,-,-,-,-,-,-,2.00,171.43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.04,43.2,1772051251,0.69,4.26,4.56,254.95,24.171,244.453,32.772,34.39862,-119.84870,-,-,-,-,-,-,-,-,-,2.40,240.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.04,52,1772049466,-,-,-,-,-,-,-,34.3986167,-119.8487500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,52,1772049451,0.69,3.92,4.44,255.876,21.535,245.234,32.875,34.39862,-119.84875,-,-,-,-,-,-,-,-,-,2.40,222.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,52,1772047651,0.71,4.26,4.62,253.54,26.008,243.191,34.241,34.39863,-119.84883,-,-,-,-,-,-,-,-,-,2.00,165.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,56.8,1772045866,-,-,-,-,-,-,-,34.3986500,-119.8489333,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,56.8,1772045851,0.69,4.26,4.4,256.721,23.626,244.621,35.983,34.39863,-119.84895,-,-,-,-,-,-,-,-,-,2.40,165.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,56.8,1772044051,0.71,4.26,4.36,254.14,25.447,245.08,35.567,34.39855,-119.84908,-,-,-,-,-,-,-,-,-,2.80,154.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.16,1.58,62.4,1772042266,-,-,-,-,-,-,-,34.3985167,-119.8491500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.16,1.6,62.4,1772042251,0.76,4.64,4.34,252.642,25.063,245.603,37.51,34.39850,-119.84915,-,-,-,-,-,-,-,-,-,3.20,131.43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.16,1.6,62.4,1772040451,0.76,4.64,4.3,251.345,27.329,245.26,38.988,34.39850,-119.84920,-,-,-,-,-,-,-,-,-,4.00,148.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,1.76,68,1772038665,-,-,-,-,-,-,-,34.3985000,-119.8492000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,1.8,68,1772038651,0.75,4.44,4.28,248.786,29.532,242.629,40.813,34.39852,-119.84920,-,-,-,-,-,-,-,-,-,4.80,142.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,1.8,68,1772036851,0.75,4.44,4.3,248.814,26.217,242.357,41.018,34.39852,-119.84920,-,-,-,-,-,-,-,-,-,4.40,137.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,1.25,74.4,1772035064,-,-,-,-,-,-,-,34.3985000,-119.8492167,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,1.39,74.4,1772035051,0.75,4.26,4.34,242.991,25.381,241.326,38.681,34.39852,-119.84920,-,-,-,-,-,-,-,-,-,4.80,131.43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,1.39,74.4,1772033251,0.69,3.78,4.36,245.141,32.704,238.909,40.239,34.39852,-119.84920,-,-,-,-,-,-,-,-,-,2.00,234.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,0.23,79.2,1772031465,-,-,-,-,-,-,-,34.3985500,-119.8491833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,0.28,79.2,1772031451,0.65,8.52,4.28,240.933,26.71,240.791,41.384,34.39855,-119.84920,-,-,-,-,-,-,-,-,-,5.60,120.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,0.28,79.2,1772029651,0.68,3.78,4.3,256.509,29.04,244.285,39.197,34.39857,-119.84920,-,-,-,-,-,-,-,-,-,2.00,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.31,79.2,1772027865,-,-,-,-,-,-,-,34.3985333,-119.8492000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.36,79.2,1772027851,0.66,4.08,4.42,246.426,30.012,242.475,37.778,34.39855,-119.84918,-,-,-,-,-,-,-,-,-,2.00,251.43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.36,79.2,1772026051,0.66,8.52,4.64,241.335,24.732,241.719,39.758,34.39855,-119.84918,-,-,-,-,-,-,-,-,-,2.40,251.43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.35,79.2,1772024265,-,-,-,-,-,-,-,34.3985333,-119.8491667,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.31,79.2,1772024251,0.68,7.3,4.64,245.592,24.843,243.929,39.639,34.39852,-119.84918,-,-,-,-,-,-,-,-,-,1.60,274.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.31,79.2,1772022451,0.64,7.86,4.46,242.671,27.387,244.992,41.321,34.39848,-119.84922,-,-,-,-,-,-,-,-,-,1.60,257.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.32,79.2,1772020665,-,-,-,-,-,-,-,34.3984833,-119.8492167,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.34,79.2,1772020651,0.65,7.86,4.62,243.685,25.383,247.148,41.114,34.39850,-119.84922,-,-,-,-,-,-,-,-,-,2.00,251.43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.34,79.2,1772018851,0.67,3.92,4.42,256.908,34.383,248.941,41.105,34.39850,-119.84922,-,-,-,-,-,-,-,-,-,2.80,251.43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.33,79.2,1772017064,-,-,-,-,-,-,-,34.3985167,-119.8492167,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
