Battery Voltage (V),Power (W),Humidity (%rel),Epoch Time,Significant Wave Height (m),Peak Period (s),Mean Period (s),Peak Direction (deg),Peak Directional Spread (deg),Mean Direction (deg),Mean Directional Spread (deg),Latitude (deg),Longitude (deg),f,df,a1,b1,a2,b2,varianceDensity,direction,directionalSpread,Wind Speed (m/s),Wind Direction (deg),Surface Temperature (°C),Partition0 Start Frequency (hz),Partition0 End Frequency (hz),Partition0 Significant Wave Height (m),Partition0 Mean Period (s),Partition0 Mean Direction (deg),Partition0 Mean Directional Spread (deg),Partition1 Start Frequency (hz),Partition1 End Frequency (hz),Partition1 Significant Wave Height (m),Partition1 Mean Period (s),Partition1 Mean Direction (deg),Partition1 Mean Directional Spread (deg),Mean Barometric Pressure (hPa),Processing Source
4.04,-0.38,80,1774787911,0.62,4.86,4.68,262.789,27.146,253.968,36.564,34.39855,-119.84927,-,-,-,-,-,-,-,-,-,1.20,234.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.34,80,1774786111,0.55,5.12,4.66,260.559,29.871,249.689,38.482,34.39855,-119.84927,-,-,-,-,-,-,-,-,-,1.20,222.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.34,80,1774784311,0.6,4.64,4.68,259.802,27.006,250.643,37.359,34.39855,-119.84927,-,-,-,-,-,-,-,-,-,1.20,222.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.33,80,1774786124,-,-,-,-,-,-,-,34.3985333,-119.8492667,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.52,80,1774782524,-,-,-,-,-,-,-,34.3984833,-119.8492667,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.37,80,1774782511,0.58,4.86,4.56,258.945,30.151,249.25,41.143,34.39850,-119.84928,-,-,-,-,-,-,-,-,-,2.40,125.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.37,80,1774780711,0.56,5.12,4.58,257.841,30.966,249.822,43.537,34.39852,-119.84928,-,-,-,-,-,-,-,-,-,0.80,217.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.58,80.8,1774778925,-,-,-,-,-,-,-,34.3985000,-119.8492833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.31,80,1774778920,0.61,5.12,4.66,258.502,34.475,248.082,43.463,34.39848,-119.84928,-,-,-,-,-,-,-,-,-,2.80,114.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.31,80,1774777120,0.57,5.12,4.62,260.983,31.568,247.701,43.557,34.39850,-119.84928,-,-,-,-,-,-,-,-,-,2.40,120.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.39,80,1774775324,-,-,-,-,-,-,-,34.3985167,-119.8492833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.39,80,1774775311,0.61,4.86,4.68,260.765,35.309,247.9,44.652,34.39850,-119.84928,-,-,-,-,-,-,-,-,-,2.40,120.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.39,80,1774773511,0.63,4.86,4.66,262.05,36.992,250.757,45.894,34.39848,-119.84928,-,-,-,-,-,-,-,-,-,2.40,131.43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.42,80,1774771711,0.67,5.12,4.74,260.431,38.333,249.294,47.578,34.39848,-119.84928,-,-,-,-,-,-,-,-,-,3.20,102.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.42,80,1774769911,0.7,5.12,4.78,256.017,39.314,246.196,48.33,34.39848,-119.84928,-,-,-,-,-,-,-,-,-,4.00,97.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.36,80,1774771725,-,-,-,-,-,-,-,34.3984667,-119.8492833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.58,79.2,1774768125,-,-,-,-,-,-,-,34.3984667,-119.8493000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.33,79.2,1774768111,0.67,5.38,4.78,254.678,41.326,245.077,50.597,34.39848,-119.84930,-,-,-,-,-,-,-,-,-,4.40,80.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.33,79.2,1774766311,0.7,5.38,4.8,254.015,38.537,245.063,46.051,34.39848,-119.84930,-,-,-,-,-,-,-,-,-,1.60,222.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.31,78.4,1774764525,-,-,-,-,-,-,-,34.3984833,-119.8492833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.36,78.4,1774764511,0.71,5.38,4.84,254.11,32.87,245.455,41.961,34.39848,-119.84928,-,-,-,-,-,-,-,-,-,1.60,228.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.36,78.4,1774762711,0.68,5.12,4.8,254.693,30.816,245.759,40.13,34.39848,-119.84928,-,-,-,-,-,-,-,-,-,1.60,234.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.36,77.6,1774760924,-,-,-,-,-,-,-,34.3985000,-119.8492833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.31,77.6,1774760911,0.71,5.38,4.8,258.666,22.891,249.337,36.684,34.39850,-119.84925,-,-,-,-,-,-,-,-,-,2.00,240.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.31,77.6,1774759111,0.76,4.86,4.64,256.309,25.042,248.559,35.542,34.39850,-119.84925,-,-,-,-,-,-,-,-,-,2.40,228.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.32,76.8,1774757324,-,-,-,-,-,-,-,34.3985000,-119.8492667,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.34,76.8,1774757311,0.78,5.38,4.82,260.962,20.913,248.316,36.568,34.39850,-119.84925,-,-,-,-,-,-,-,-,-,2.40,228.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.34,76.8,1774755511,0.84,5.12,4.7,259.53,19.618,249.333,33.862,34.39848,-119.84925,-,-,-,-,-,-,-,-,-,2.40,240.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.53,73.6,1774753724,-,-,-,-,-,-,-,34.3985167,-119.8492333,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.41,73.6,1774753711,0.81,5.12,4.54,260.006,17.774,250.342,32.436,34.39853,-119.84922,-,-,-,-,-,-,-,-,-,2.80,234.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.41,73.6,1774751911,0.77,5.12,4.52,261.677,18.927,250.72,34.654,34.39857,-119.84918,-,-,-,-,-,-,-,-,-,2.40,228.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.78,68.8,1774750125,-,-,-,-,-,-,-,34.3986167,-119.8491167,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.33,68.8,1774750111,0.68,4.86,4.2,263.477,24.028,245.645,37.813,34.39863,-119.84910,-,-,-,-,-,-,-,-,-,3.60,222.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.33,68.8,1774748311,0.62,4.08,4.08,252.2,26.608,242.504,40.208,34.39865,-119.84895,-,-,-,-,-,-,-,-,-,4.00,234.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.07,62.4,1774746511,0.58,5.68,4.04,256.582,22.551,242.134,40.45,34.39860,-119.84878,-,-,-,-,-,-,-,-,-,3.60,240.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.07,62.4,1774744711,0.53,10.24,4.06,214.627,38.067,240.642,44.392,34.39860,-119.84870,-,-,-,-,-,-,-,-,-,3.60,240.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.31,62.4,1774746524,-,-,-,-,-,-,-,34.3986167,-119.8487833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.05,57.6,1774742924,-,-,-,-,-,-,-,34.3985667,-119.8486667,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,57.6,1774742911,0.51,5.38,4.24,252.907,29.065,242.678,42.231,34.39858,-119.84868,-,-,-,-,-,-,-,-,-,3.60,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,-0.03,57.6,1774741111,0.5,5.38,4.58,256.162,26.756,238.864,42.565,34.39860,-119.84870,-,-,-,-,-,-,-,-,-,2.80,240.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.04,54.4,1774739325,-,-,-,-,-,-,-,34.3986000,-119.8486833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,54.4,1774739311,0.49,5.68,4.46,256.473,24.727,242.417,43.367,34.39860,-119.84867,-,-,-,-,-,-,-,-,-,0.80,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,54.4,1774737511,0.48,5.38,4.36,256.485,24.056,242.63,45.502,34.39862,-119.84867,-,-,-,-,-,-,-,-,-,4.40,240.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,47.2,1774735725,-,-,-,-,-,-,-,34.3986167,-119.8487500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,47.2,1774735711,0.49,5.68,4.78,255.644,20.76,241.02,42.389,34.39862,-119.84878,-,-,-,-,-,-,-,-,-,0.40,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,47.2,1774733911,0.47,5.68,4.98,257.464,26.1,243.008,44.063,34.39865,-119.84890,-,-,-,-,-,-,-,-,-,3.60,262.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,44.8,1774732124,-,-,-,-,-,-,-,34.3985667,-119.8490667,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,44.8,1774732111,0.47,10.24,5.12,227.373,27.5,243.666,39.857,34.39857,-119.84908,-,-,-,-,-,-,-,-,-,0.40,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,44.8,1774730311,0.49,5.68,5.42,253.964,21.34,240.769,38.803,34.39850,-119.84918,-,-,-,-,-,-,-,-,-,0.80,240.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.16,1.91,48,1774728524,-,-,-,-,-,-,-,34.3984500,-119.8492000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.16,1.99,48,1774728511,0.49,5.38,5.54,256.432,21.567,241.969,35.975,34.39845,-119.84922,-,-,-,-,-,-,-,-,-,0.80,240.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.16,1.99,48,1774726711,0.52,5.38,5.6,256.643,19.949,242.305,34.352,34.39848,-119.84922,-,-,-,-,-,-,-,-,-,0.80,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,2.09,63.2,1774724924,-,-,-,-,-,-,-,34.3984667,-119.8492500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.16,2.64,63.2,1774724911,0.52,5.68,5.6,255.061,21.005,241.478,35.635,34.39847,-119.84925,-,-,-,-,-,-,-,-,-,0.40,234.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.16,2.64,63.2,1774723111,0.52,5.68,5.66,258.618,23.434,243.591,35.838,34.39847,-119.84925,-,-,-,-,-,-,-,-,-,0.40,234.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,0.35,70.4,1774721324,-,-,-,-,-,-,-,34.3984667,-119.8492833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,0.31,71.2,1774721311,0.54,6.82,5.56,254.525,23.498,249.559,36.694,34.39847,-119.84928,-,-,-,-,-,-,-,-,-,0.80,251.43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,0.31,71.2,1774719511,0.57,6.4,5.7,256.13,25.989,247.249,40.044,34.39847,-119.84928,-,-,-,-,-,-,-,-,-,0.00,268.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,0.02,74.4,1774717724,-,-,-,-,-,-,-,34.3984833,-119.8492833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,0.21,75.2,1774717711,0.6,6.02,5.66,258.811,24.07,249.149,38.247,34.39848,-119.84928,-,-,-,-,-,-,-,-,-,0.40,234.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,0.21,75.2,1774715911,0.59,5.68,5.62,261.215,27.682,249.695,39.882,34.39848,-119.84928,-,-,-,-,-,-,-,-,-,0.40,240.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.04,77.6,1774714125,-,-,-,-,-,-,-,34.3984833,-119.8492833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.06,77.6,1774714111,0.59,5.38,5.54,260.344,30.672,248.254,40.141,34.39848,-119.84928,-,-,-,-,-,-,-,-,-,0.40,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.06,77.6,1774712311,0.56,6.02,5.56,262.724,28.975,246.428,42.226,34.39848,-119.84928,-,-,-,-,-,-,-,-,-,0.40,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.27,79.2,1774710524,-,-,-,-,-,-,-,34.3984833,-119.8492833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.33,79.2,1774710511,0.58,5.38,5.42,260.757,32.428,252.023,41.728,34.39848,-119.84928,-,-,-,-,-,-,-,-,-,0.40,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.33,79.2,1774708711,0.56,5.38,5.36,263.29,31.03,249.977,42.479,34.39848,-119.84928,-,-,-,-,-,-,-,-,-,0.80,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.35,80,1774706924,-,-,-,-,-,-,-,34.3984833,-119.8492833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.32,80,1774706911,0.56,5.68,5.4,262.763,29.317,245.659,42.801,34.39847,-119.84928,-,-,-,-,-,-,-,-,-,0.80,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.32,80,1774705111,0.53,5.68,5.28,263.943,31.144,247.129,42.929,34.39847,-119.84928,-,-,-,-,-,-,-,-,-,1.20,251.43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.32,80,1774703324,-,-,-,-,-,-,-,34.3984667,-119.8492833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.34,80,1774703311,0.52,6.4,5.34,254.813,30.104,246.013,44.401,34.39847,-119.84928,-,-,-,-,-,-,-,-,-,0.80,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.34,80,1774701511,0.49,6.02,5.38,259.006,32.867,247.987,45.223,34.39847,-119.84928,-,-,-,-,-,-,-,-,-,0.80,251.43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.34,80,1774699724,-,-,-,-,-,-,-,34.3984833,-119.8492833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.36,80,1774699711,0.52,6.02,5.36,259.805,29.543,248.271,42.814,34.39848,-119.84928,-,-,-,-,-,-,-,-,-,0.80,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.36,80,1774697911,0.51,5.68,5.42,260.366,30.465,249.098,41.334,34.39850,-119.84928,-,-,-,-,-,-,-,-,-,0.40,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.38,80,1774696124,-,-,-,-,-,-,-,34.3985000,-119.8492833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.33,80,1774696111,0.49,6.02,5.38,257.048,28.458,245.581,41.682,34.39848,-119.84928,-,-,-,-,-,-,-,-,-,0.40,257.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.33,80,1774694311,0.49,6.02,5.52,254.834,28.292,242.711,42.333,34.39845,-119.84928,-,-,-,-,-,-,-,-,-,0.80,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.31,79.2,1774692525,-,-,-,-,-,-,-,34.3984500,-119.8492667,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.36,79.2,1774692511,0.53,5.38,5.36,258.739,24.842,246.878,39.345,34.39845,-119.84927,-,-,-,-,-,-,-,-,-,0.40,234.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.36,79.2,1774690711,0.48,5.38,5.42,257.307,26.901,243.203,39.965,34.39845,-119.84927,-,-,-,-,-,-,-,-,-,0.40,257.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.31,79.2,1774688911,0.49,5.68,5.44,259.403,26.5,244.07,40.603,34.39845,-119.84925,-,-,-,-,-,-,-,-,-,0.80,234.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.31,79.2,1774687111,0.52,6.4,5.4,253.577,20.896,243.239,38.984,34.39843,-119.84925,-,-,-,-,-,-,-,-,-,1.20,234.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.6,79.2,1774688924,-,-,-,-,-,-,-,34.3984500,-119.8492667,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.04,-0.78,78.4,1774685324,-,-,-,-,-,-,-,34.3984333,-119.8492500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.34,78.4,1774685311,0.5,6.02,5.3,254.58,26.462,242.329,38.825,34.39845,-119.84927,-,-,-,-,-,-,-,-,-,1.20,234.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.34,78.4,1774683511,0.53,6.02,5.38,255.518,27.669,241.254,39.849,34.39845,-119.84927,-,-,-,-,-,-,-,-,-,1.20,240.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.33,77.6,1774681724,-,-,-,-,-,-,-,34.3984500,-119.8492667,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.38,77.6,1774681711,0.54,5.68,5.34,258.202,22.526,246.067,37.944,34.39847,-119.84927,-,-,-,-,-,-,-,-,-,1.60,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.38,77.6,1774679911,0.54,5.68,5.28,258.559,22.697,242.981,38.649,34.39847,-119.84927,-,-,-,-,-,-,-,-,-,1.20,240.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.83,76.8,1774678124,-,-,-,-,-,-,-,34.3984500,-119.8492500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.33,76.8,1774678111,0.58,6.02,5.32,256.787,19.708,243.31,36.355,34.39845,-119.84925,-,-,-,-,-,-,-,-,-,2.00,234.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.33,76.8,1774676311,0.54,5.38,5.22,259.58,23.845,243.601,40.001,34.39845,-119.84925,-,-,-,-,-,-,-,-,-,1.60,234.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.31,76,1774674524,-,-,-,-,-,-,-,34.3984500,-119.8492500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.36,76,1774674511,0.54,6.02,5.44,254.022,21.381,242.953,37.975,34.39847,-119.84925,-,-,-,-,-,-,-,-,-,0.80,245.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.36,76,1774672711,0.53,6.02,5.28,254.707,26.022,241.735,40.403,34.39848,-119.84925,-,-,-,-,-,-,-,-,-,0.80,251.43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.32,74.4,1774670911,0.58,6.02,5.46,255.272,19.515,243.854,38.314,34.39848,-119.84925,-,-,-,-,-,-,-,-,-,2.00,240.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.32,74.4,1774669111,0.55,6.02,5.62,255.558,20.38,241.324,40.707,34.39850,-119.84925,-,-,-,-,-,-,-,-,-,0.80,194.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.07,-0.71,74.4,1774670924,-,-,-,-,-,-,-,34.3984667,-119.8492500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.32,69.6,1774667324,-,-,-,-,-,-,-,34.3985000,-119.8492333,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.34,69.6,1774667311,0.54,6.82,5.56,246.199,23.54,239.036,39.382,34.39848,-119.84923,-,-,-,-,-,-,-,-,-,0.80,234.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.34,69.6,1774665511,0.55,6.02,5.24,256.167,20.459,243.116,37.596,34.39848,-119.84923,-,-,-,-,-,-,-,-,-,1.20,188.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.82,61.6,1774663724,-,-,-,-,-,-,-,34.3984833,-119.8492333,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.36,61.6,1774663711,0.56,6.4,5.4,248.725,21.526,242.019,36.609,34.39850,-119.84923,-,-,-,-,-,-,-,-,-,0.80,171.43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.36,61.6,1774661911,0.54,6.4,5.4,251.736,21.034,241.694,38.248,34.39850,-119.84922,-,-,-,-,-,-,-,-,-,0.80,148.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.44,52.8,1774660124,-,-,-,-,-,-,-,34.3985167,-119.8492000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,0.11,52.8,1774660111,0.57,6.02,5.62,255.453,16.728,241.152,37.12,34.39852,-119.84918,-,-,-,-,-,-,-,-,-,0.80,142.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.13,0.11,52.8,1774658311,0.58,6.4,5.74,252.155,16.171,239.604,35.186,34.39852,-119.84917,-,-,-,-,-,-,-,-,-,0.80,131.43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,48,1774656524,-,-,-,-,-,-,-,34.3985500,-119.8491000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,48,1774656511,0.55,5.68,5.52,254.298,18.766,237.429,38.25,34.39855,-119.84910,-,-,-,-,-,-,-,-,-,1.20,120.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,48,1774654711,0.56,6.02,5.48,253.869,17.478,238.896,40.416,34.39853,-119.84910,-,-,-,-,-,-,-,-,-,1.60,108.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,46.4,1774652924,-,-,-,-,-,-,-,34.3985500,-119.8491667,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,46.4,1774652911,0.54,10.24,5.16,217.237,27.447,232.393,43.301,34.39855,-119.84917,-,-,-,-,-,-,-,-,-,2.40,125.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,46.4,1774651111,0.63,6.4,5.24,252.987,16.433,243.139,39.568,34.39853,-119.84923,-,-,-,-,-,-,-,-,-,3.20,131.43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,49.6,1774649324,-,-,-,-,-,-,-,34.3985500,-119.8492500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,49.6,1774649311,0.63,6.82,5.1,249.617,24.399,240.021,43.478,34.39853,-119.84927,-,-,-,-,-,-,-,-,-,3.60,131.43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,49.6,1774647511,0.71,6.4,5.32,249.487,24.011,237.486,44.369,34.39852,-119.84928,-,-,-,-,-,-,-,-,-,4.00,137.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,52.8,1774645725,-,-,-,-,-,-,-,34.3985000,-119.8492833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,52.8,1774645711,0.71,6.4,4.86,249.022,27.521,234.677,46.82,34.39848,-119.84928,-,-,-,-,-,-,-,-,-,4.80,142.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.1,-0.03,52.8,1774643911,0.69,6.82,4.48,242.335,29.739,227.062,51.533,34.39845,-119.84928,-,-,-,-,-,-,-,-,-,4.40,148.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.16,1.66,55.2,1774642125,-,-,-,-,-,-,-,34.3984667,-119.8493000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.16,1.67,55.2,1774642111,0.7,6.4,4.54,247.015,33.791,225.07,53.544,34.39847,-119.84930,-,-,-,-,-,-,-,-,-,5.60,137.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
4.16,1.67,55.2,1774640311,0.71,7.3,4.68,248.49,26.494,225.946,52.122,34.39847,-119.84930,-,-,-,-,-,-,-,-,-,4.80,125.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,embedded
